Project,sha,class_,method,Found
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testInputStreamClosedTwice,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatus,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatusThrowsExceptionForNonExistentFile,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirs,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirsFailsForSubdirectoryOfExistingFile,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOutputStreamClosedTwice,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOverwrite,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingFile,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToExistingDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToNonExistentDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingFile,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToExistingDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToNonExistentDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameNonExistentPath,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWorkingDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteInNonExistentDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteEmptyFile,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteHalfABlock,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneAndAHalfBlocks,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneBlock,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteTwoBlocks,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.balancer.TestBalancer,testBalancer1,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.balancer.TestBalancer,testBalancer2,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDatanodeJsp,testGenStamp,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDatanodeJsp,testViewFileJsp,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDiskError,testLocalDirs,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDiskError,testReplicationError,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDiskError,testShutdown,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailover,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailoverFailBecomingStandby,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testDfsClientFailover,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testDoesntDnsResolveLogicalURI,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testFailoverOnConnectTimeout,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testFailureWithMisconfiguredHaNNs,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testFileContextDoesntDnsResolveLogicalURI,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testLogicalUriShouldNotHavePorts,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSFinalize,testFinalize,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSStorageStateRecovery,testBlockPoolStorageStates,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.web.TestWebHdfsUrl,testSecureAuthParamsInUrl,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.yarn.server.TestDiskFailures,testLocalDirsFailures,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.yarn.server.resourcemanager.TestApplicationCleanup,testAppCleanup,1
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.yarn.server.resourcemanager.security.TestRMDelegationTokens,testRMDTMasterKeyStateOnRollingMasterKey,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testClusterStats,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testClusterStatsFederation,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testDecommission,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testDecommissionFederation,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testHostsFile,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testHostsFileFederation,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testRecommission,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestLeaseRecovery2,testHardLeaseRecoveryWithRenameAfterNameNodeRestart,1
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testCount,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testDu,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testGet,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testLsr,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testPut,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testText,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testAllWithDualPort,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics,1
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,hFlush_01,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,hFlush_02,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,hFlush_03,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat,1
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestPipelines,pipeline_01,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testBlockAllocationAdjustsUsageConservatively,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testMultipleFilesSmallerThanOneBlock,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testNamespaceCommands,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testQuotaCommands,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testSpaceCommands,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,fileSystemCache,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,fileSystemExecutorException,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,fileSystemExecutorNoNameNode,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,3cccbc9e16aada8f87ec3002b6fc9c4163832962,org.apache.hadoop.fs.shell.TestPathData,testToFile,1
hadoop,3cccbc9e16aada8f87ec3002b6fc9c4163832962,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf,1
hadoop,3cccbc9e16aada8f87ec3002b6fc9c4163832962,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestCheckPointForSecurityTokens,testSaveNamespace,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestFSEditLogLoader,testDisplayRecentEditLogOpCodes,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestFSEditLogLoader,testReplicationAdjusted,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testListCorruptFilesCorruptedBlock,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testMaxCorruptFiles,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testlistCorruptFileBlocks,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testlistCorruptFileBlocksDFS,1
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.TestFSOutputSummer,testFSOutputSummer,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.TestLeaseRecovery2,testHardLeaseRecoveryAfterNameNodeRestart,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.TestPipelines,pipeline_01,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.TestRestartDFS,testRestartDFS,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,4186121c08cb3d86f775d333c637459a4fb19d1b,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,43553df4e36fa54e017481d3bcfd7251ecbd19bb,org.apache.hadoop.hdfs.TestFileAppend2,testComplexAppend,1
hadoop,43553df4e36fa54e017481d3bcfd7251ecbd19bb,org.apache.hadoop.hdfs.TestLocalDFS,testWorkingDirectory,1
hadoop,43553df4e36fa54e017481d3bcfd7251ecbd19bb,org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewer,testOIV,1
hadoop,43553df4e36fa54e017481d3bcfd7251ecbd19bb,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,43553df4e36fa54e017481d3bcfd7251ecbd19bb,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,456ca74b9670c36017e14db39a91f237fd610df3,org.apache.hadoop.hdfs.TestBlocksScheduledCounter,testBlocksScheduledCounter,1
hadoop,456ca74b9670c36017e14db39a91f237fd610df3,org.apache.hadoop.hdfs.TestFileCreationClient,testClientTriggeredLeaseRecovery,1
hadoop,456ca74b9670c36017e14db39a91f237fd610df3,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,45b2bce8714ecbcb17c6b487208a48d26eed7824,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions,1
hadoop,45b2bce8714ecbcb17c6b487208a48d26eed7824,org.apache.hadoop.hdfs.TestParallelRead,testParallelRead,1
hadoop,45b2bce8714ecbcb17c6b487208a48d26eed7824,org.apache.hadoop.hdfs.TestPipelines,pipeline_01,1
hadoop,46676b322b2ae461ee19aaebc6664f9e92220a50,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,46676b322b2ae461ee19aaebc6664f9e92220a50,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,46676b322b2ae461ee19aaebc6664f9e92220a50,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.fs.shell.TestPathData,testCwdContents,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.fs.shell.TestPathData,testQualifiedUriContents,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.fs.shell.TestPathData,testToFile,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,47c28ce14d0232f676644c8a0b52494cbb7acfa5,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.TestFileCreationDelete,testFileCreationDeleteParent,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.TestLocalDFS,testWorkingDirectory,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testGetFileBlockLocations,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testInputStreamClosedTwice,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testOutputStreamClosedTwice,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryAsExistingDirectory,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,48339bacddb0d446979bdd15ff60538a7e30a937,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,4846ca7863e72e0469fc4b8e5d0ee401f779374b,org.apache.hadoop.hdfs.TestFileCreationDelete,testFileCreationDeleteParent,1
hadoop,4846ca7863e72e0469fc4b8e5d0ee401f779374b,org.apache.hadoop.hdfs.TestSafeMode,testManualSafeMode,1
hadoop,4846ca7863e72e0469fc4b8e5d0ee401f779374b,org.apache.hadoop.hdfs.TestSafeMode,testOperationsWhileInSafeMode,1
hadoop,4846ca7863e72e0469fc4b8e5d0ee401f779374b,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,4846ca7863e72e0469fc4b8e5d0ee401f779374b,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,4846ca7863e72e0469fc4b8e5d0ee401f779374b,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestDatanodeBlockScanner,testBlockCorruptionPolicy,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestDatanodeBlockScanner,testBlockCorruptionRecoveryPolicy1,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestDatanodeBlockScanner,testBlockCorruptionRecoveryPolicy2,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestDatanodeBlockScanner,testTruncatedBlockReport,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameParent,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameParentToNonexistentDir,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameToExistentDirectory,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameToNonExistentDirectory,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.hdfs.TestSeekBug,testSeekBugDFS,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserGroupAuthorizationFailure,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserGroupNotSpecified,1
hadoop,49ab924cb5fe5e0b000449f9d5f86347575d0d75,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserIPNotSpecified,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.TestDFSShellGenericOptions,testDFSCommand,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.TestFileCreationEmpty,testLeaseExpireEmptyFiles,1
