Project,sha,class_,method
hadoop,029d86e1aaab2d1039b4cc94ba10c27bf28cd01f,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile
hadoop,029d86e1aaab2d1039b4cc94ba10c27bf28cd01f,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptAllOfThreeReplicas
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptTwoOutOfThreeReplicas
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientReportBadBlock,testOneBlockReplica
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testDeleteOnExit
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testFileCreation
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testLeaseExpireHardLimit
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testServerDefaults
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestListFilesInFileContext,testFile
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestReadWhileWriting,pipeline_02_03
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,hFlush_01
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,hFlush_02
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,hFlush_03
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestSetTimes,testTimes
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestSetTimes,testTimesAtClose
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testDFSClientRetriesOnBusyBlocks
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testFailuresArePerOperation
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testGetFileChecksum
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testWriteTimeoutAtDataNode
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestWriteConfigurationToDFS,testWriteConf
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,072ef952c3cb3fa73a03d561f0b7c318e75d59ee,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock
hadoop,07ee20503841a946eaa2e282fbf392efb15e7dd7,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir
hadoop,07ee20503841a946eaa2e282fbf392efb15e7dd7,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,0920056f0467bcf055628bc23d91c602aac7da49,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,0920056f0467bcf055628bc23d91c602aac7da49,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,0a6e275ee3360719290ad666629624450d4f0a6f,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.ipc.TestIPC,testRetryProxy
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.mapreduce.v2.app.job.impl.TestJobImpl,testFailAbortDoesntHang
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestConnCache,testSocketCache
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestCrcCorruption,testCrcCorruption
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileOneNode
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileThreeNodes
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestDatanodeReport,testDatanodeReport
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestConnCache,testReadFromOneDN
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasing
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasingSimulatedStorage
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,1608d8b5275dc6f6328f16d6949eca65bec27d05,org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints,testBothNodesInStandbyState
hadoop,1608d8b5275dc6f6328f16d6949eca65bec27d05,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,1608d8b5275dc6f6328f16d6949eca65bec27d05,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testCount
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testDu
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testGet
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testLsr
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testPut
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testText
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testAllWithDualPort
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testAccessFileViaSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testCreateLinkToDot
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testCreateLinkToDotDot
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testCreateLinkToDotDotPrefix
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameDirToSymlinkToFile
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToDanglingSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToDestViaSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToSymlinkToDir
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToSymlinkToFile
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileViaSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileWithDestParentSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameLinkTarget
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkNonExistantDest
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkToExistingFile
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkToFileItLinksTo
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkViaSymlink
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testSetTimes
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestBackupNode,testBackupNode
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestBackupNode,testBackupNodeTailsEdits
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestBackupNode,testCheckpointNode
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.TestUTF8,testGetBytes
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.TestUTF8,testIO
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.security.TestSecurityUtil,isOriginalTGTReturnsCorrectValues
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryMoveToExistingDirectory
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestDFSShellGenericOptions,testDFSCommand
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteEmptyDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteNonExistentFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteRecursively
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testFsStatus
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testGetFileStatusThrowsExceptionForNonExistentFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testInputStreamClosedTwice
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatus
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatusThrowsExceptionForNonExistentFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirs
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirsFailsForSubdirectoryOfExistingFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOutputStreamClosedTwice
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOverwrite
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToExistingDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToNonExistentDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToExistingDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToNonExistentDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameNonExistentPath
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWorkingDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteInNonExistentDirectory
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteEmptyFile
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteHalfABlock
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneAndAHalfBlocks
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneBlock
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteTwoBlocks
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.server.namenode.TestCheckPointForSecurityTokens,testSaveNamespace
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestCrcCorruption,testCrcCorruption
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileOneNode
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileThreeNodes
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestDatanodeReport,testDatanodeReport
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptAllOfThreeReplicas
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptTwoOutOfThreeReplicas
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestClientReportBadBlock,testOneBlockReplica
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestDFSAddressConfig,testDFSAddressConfig
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testDFSClientRetriesOnBusyBlocks
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testFailuresArePerOperation
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testGetFileChecksum
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testWriteTimeoutAtDataNode
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestWriteConfigurationToDFS,testWriteConf
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,29c6c3ed328965a73fe7b68eb29cb30794beef38,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnFile
hadoop,29c6c3ed328965a73fe7b68eb29cb30794beef38,org.apache.hadoop.hdfs.TestModTime,testModTime
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestListFilesInFileContext,testDirectory
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestMissingBlocksAlert,testMissingBlocksAlert
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestReadWhileWriting,pipeline_02_03
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestDFSShellGenericOptions,testDFSCommand
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteEmptyDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteNonExistentFile
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteRecursively
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testFsStatus
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testGetFileStatusThrowsExceptionForNonExistentFile
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testInputStreamClosedTwice
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatus
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatusThrowsExceptionForNonExistentFile
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirs
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirsFailsForSubdirectoryOfExistingFile
